Product ID,Product Image URL,Product URL,Product Color,Product Size,Product Width,Market Price,Lenskart Price,Product Brand Name,Product Rating,Total Ratings
151529,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-transparent-full-rim-rectangle-lenskart-air-classic-la-e14529-c3-eyeglasses_g_9379.jpg,https://www.lenskart.com/lenskart-air-la-e14529-c3-eyeglasses.html,Blue,Medium,136 mm,1700,1700,Lenskart Air,4.85,27
215951,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/grey-gunmetal-grey-full-rim-aviator-vincent-chase-polarized-celeb-edit-vc-s16734-c2-sunglasses_csvfile-1709633108953-img_8208_image_pla.jpg,https://www.lenskart.com/vincent-chase-vc-s16734-c2-sunglasses.html,Grey,Narrow,135 mm,2000,2000,Vincent Chase,0.0,
217501,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/pink-full-rim-square-lenskart-air-essentials-la-e13740-c6-eyeglasses_csvfile-1708593123981-img_4024.jpg,https://www.lenskart.com/lenskart-air-la-e13740-c6-eyeglasses.html,Pink,Wide,139 mm,1700,1700,Lenskart Air,0.0,
150854,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/black-silver-grey-full-rim-cat-eye-john-jacobs-tr-flex-jj-e14409-c2-eyeglasses_g_7221_04_25_23.jpg,https://www.lenskart.com/john-jacobs-jj-e14409-c2-eyeglasses.html,Black,Medium,134 mm,3500,3500,John Jacobs,4.5,11
205131,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e13499-c6-eyeglasses_g_7598_21_12_2022.jpg,https://www.lenskart.com/vincent-chase-vc-e13499-c6-eyeglasses.html,Grey,Medium,137 mm,1700,1700,Vincent Chase,4.65,100
150636,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/copper-brown-copper-tortoise-full-rim-rectangle-vincent-chase-sleek-steel-vc-e13757-c3-eyeglasses_g_871124_02_2022.jpg,https://www.lenskart.com/vincent-chase-vc-e13757-c3-eyeglasses.html,Copper,Medium,134 mm,1700,1700,Vincent Chase,4.35,51
151536,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-transparent-full-rim-round-lenskart-air-classic-la-e14532-c2-eyeglasses_g_9420.jpg,https://www.lenskart.com/lenskart-air-la-e14532-c2-eyeglasses.html,Blue,Medium,137 mm,1700,1700,Lenskart Air,4.85,33
145980,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/matte-dark-blue-black-full-rim-rectangle-lenskart-air-clip-on-la-e11411-n-c2-eyeglasses_g_3065_12_21_2022.jpg,https://www.lenskart.com/lenskart-air-la-e11411-n-full-rim-rectangle-clip-on-c2-eyeglasses.html,Blue,Narrow,132 mm,3000,3000,Lenskart Air,4.6,75
215363,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/blue-black-green-half-rim-rectangle-vincent-chase-sleek-steel-vc-e16649-c3-eyeglasses_img_4867_13_02_2024.jpg,https://www.lenskart.com/vincent-chase-vc-e16649-c3-eyeglasses.html,Blue,Medium,136 mm,1700,1700,Vincent Chase,0.0,
211293,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/black-full-rim-square-lenskart-air-fusion-la-e13069-w-c1-eyeglasses_img_6227_28_02_2024.jpg,https://www.lenskart.com/lenskart-air-la-e13069/w-c1-eyeglasses.html,Black,Wide,140 mm,1700,1700,Lenskart Air,0.0,
136403,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-s12808-c1-sunglasses_g_8864_image_pla.jpg,https://www.lenskart.com/john-jacobs-jj-s12808-c1-sunglasses.html,Grey,Medium,135 mm,3500,3500,John Jacobs,4.55,24
148480,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/pink-gold-full-rim-round-vincent-chase-sleek-steel-vc-e14032-c4-eyeglasses_vincent-chase-vc-e14032-c4-eyeglasses_g_4238_5july23.jpg,https://www.lenskart.com/vincent-chase-vc-e14032-c4-eyeglasses.html,Pink,Extra Narrow,129 mm,1700,1700,Vincent Chase,4.65,89
206272,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e15349-c3-eyeglasses_csvfile-1682510005458-g_1843.jpg,https://www.lenskart.com/vincent-chase-vc-e15349-c3-eyeglasses.html,Silver,Medium,137 mm,1700,1700,Vincent Chase,4.65,3
138049,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone--computer-glasses:-matte-black-red-full-rim-rectangle-lenskart-air-essentials-la-e13063-c1_lenskart-air-la-e13063-c1-eyeglasses_eyeglasses_g_1741_3_05_july23.jpg,https://www.lenskart.com/lenskart-air-la-e13063-c1-eyeglasses.html,Black,Extra Wide,145 mm,1700,1700,Lenskart Air,4.35,176
215367,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/blue-half-rim-rectangle-vincent-chase-sleek-steel-vc-e16651-c2-eyeglasses_img_4893_13_02_2024.jpg,https://www.lenskart.com/vincent-chase-vc-e16651-c2-eyeglasses.html,Blue,Narrow,132 mm,1700,1700,Vincent Chase,0.0,
211601,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/silver-full-rim-square-lenskart-air-memory-la-e16204-c1-eyeglasses_img_1694_31_01_2024.jpg,https://www.lenskart.com/lenskart-air-la-e16204-c1-eyeglasses.html,Silver,Medium,137 mm,3000,3000,Lenskart Air,0.0,
139760,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/Grey-Blue-Solid-Full-Rim-Wayfarer-John-Jacobs-JJ-Tints-JJ-S13227---C1-Sunglasses_john-jacobs-jj-s13227-c1-sunglasses_sunglasses_g_0437_1_118_02_2022.jpg,https://www.lenskart.com/john-jacobs-jj-s13227-c1-sunglasses.html,Grey,Medium,137 mm,5000,5000,John Jacobs,4.6,21
143002,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e13394-c4-eyeglasses_g_9810.jpg,https://www.lenskart.com/vincent-chase-vc-e13394-c4-eyeglasses.html,Blue,Extra Narrow,128 mm,1700,1700,Vincent Chase,4.65,144
201083,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e14931-c2-eyeglasses_g_9994_07_07_2022.jpg,https://www.lenskart.com/vincent-chase-vc-e14931-c2-eyeglasses.html,Gold,Medium,136 mm,1700,1700,Vincent Chase,4.85,35
201548,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/green-full-rim-round-lenskart-air-flex-la-e11494-c11-eyeglasses_g_7628_24_12_2022.jpg,https://www.lenskart.com/lenskart-air-la-e11491-c11-eyeglasses.html,Green,Extra Narrow,128 mm,1700,1700,Lenskart Air,4.7,37
209747,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/grey-transparent-gunmetal-grey-brown-full-rim-rectangle-lenskart-air-essentials-la-e15844-c1-eyeglasses_g_0327_25_05_2023.jpg,https://www.lenskart.com/lenskart-air-la-e15844-c1-eyeglasses.html,Grey,Wide,138 mm,1700,1700,Lenskart Air,0.0,
215371,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/purple-half-rim-cat-eye-vincent-chase-sleek-steel-vc-e16653-c2-eyeglasses_img_4859_13_02_2024.jpg,https://www.lenskart.com/vincent-chase-vc-e16653-c2-eyeglasses.html,Purple,Narrow,132 mm,1700,1700,Vincent Chase,0.0,
211606,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/black-full-rim-rectangle-lenskart-air-memory-la-e16206-c2-eyeglasses_img_1507_31_01_2024.jpg,https://www.lenskart.com/lenskart-air-la-e16206-c2-eyeglasses.html,Black,Narrow,133 mm,3000,3000,Lenskart Air,0.0,
211189,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e16115-c1-eyeglasses_img_0132_26_10_2023.jpg,https://www.lenskart.com/john-jacobs-jj-e16115-c1-eyeglasses.html,Grey,Wide,138 mm,3500,3500,John Jacobs,0.0,
150396,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/Vincent-Chase-VC-E14319-C2-Eyeglasses_G_8497.jpg,https://www.lenskart.com/vincent-chase-vc-e14319-c2-eyeglasses.html,Black,Wide,140 mm,1700,1700,Vincent Chase,4.6,58
151048,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/Vincent-Chase-VC-S14457-C2-Sunglasses_G_6973.jpg,https://www.lenskart.com/vincent-chase-vc-s14457-c2-sunglasses.html,Black,Wide,142 mm,2000,2000,Vincent Chase,4.9,10
206138,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-la-e15324-c2-eyeglasses_g_4253_24_02_2023.jpg,https://www.lenskart.com/lenskart-air-la-e15324-c2-eyeglasses.html,Silver,Wide,138 mm,3000,3000,Lenskart Air,0.0,
146813,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/Black-Full-Rim-Round-Lenskart-Air-Air-Flex-LA-E11482-C1-Eyeglasses_lenskart-air-la-e11482-c1-eyeglasses_j_036907_02_2022.jpg,https://www.lenskart.com/lenskar-air-la-e11482-c1-eyeglasses.html,Black,Narrow,131 mm,1700,1700,Lenskart Air,4.7,51
215391,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/brown-multicolour-full-rim-cat-eye-vincent-chase-classic-acetate-vc-e16666-c2-eyeglasses_img_2054_19_jan24.jpg,https://www.lenskart.com/vincent-chase-vc-e16666-c2-eyeglasses.html,Brown,Narrow,133 mm,1700,1700,Vincent Chase,0.0,
211603,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/gold-full-rim-round-lenskart-air-memory-la-e16205-c1-eyeglasses_img_1766_31_01_2024.jpg,https://www.lenskart.com/lenskart-air-la-e16205-c1-eyeglasses.html,Gold,Narrow,132 mm,3000,3000,Lenskart Air,0.0,
135440,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-rimless-jj-e12565-c3-eyeglasses_john-jacobs-rimless-jj-e12565-c3-eyeglasses_g_3254.jpg,https://www.lenskart.com/john-jacobs-rimless-jj-e12610-c3-eyeglasses.html,Black,Medium,134 mm,3500,3500,John Jacobs,4.35,114
146625,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e13789-c1-eyeglasses_vincent-chase-vc-e13789-c1-eyeglasses_g_5939.jpg,https://www.lenskart.com/vincent-chase-vc-e13789-c1-eyeglasses.html,Silver,Medium,136 mm,1700,1700,Vincent Chase,4.65,180
201557,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-la-e12852-c4-eyeglasses_g_7026_21_12_2022.jpg,https://www.lenskart.com/lenskart-air-la-e12852-c4-eyeglasses.html,Green,Medium,135 mm,1700,1700,Lenskart Air,4.65,226
146809,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/Black-Full-Rim-Rectangle-Lenskart-Air-Flex-LA-E11478-C1-Eyeglasses_lenskart-air-la-e11478-c1-eyeglasses_g_814807_02_2022.jpg,https://www.lenskart.com/lenskar-air-la-e11478-c1-eyeglasses.html,Black,Narrow,131 mm,1700,1700,Lenskart Air,4.7,58
215369,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/blue-half-rim-rectangle-vincent-chase-sleek-steel-vc-e16652-c2-eyeglasses_img_4850_13_02_2024.jpg,https://www.lenskart.com/vincent-chase-vc-e16652-c2-eyeglasses.html,Blue,Medium,135 mm,1700,1700,Vincent Chase,0.0,
211292,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/black-full-rim-square-lenskart-air-fusion-la-e13069-n-c1-eyeglasses_img_6218_28_02_2024.jpg,https://www.lenskart.com/lenskart-air-la-e13069/n-c1-eyeglasses.html,Black,Narrow,130 mm,1700,1700,Lenskart Air,0.0,
150866,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/blue-transparent-full-rim-hexagonal-john-jacobs-tr-flex-jj-e14412-c1-eyeglasses_g_7293_04_25_23.jpg,https://www.lenskart.com/john-jacobs-jj-e14412-c1-eyeglasses.html,Blue,Medium,134 mm,3500,3500,John Jacobs,4.55,12
143018,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e13400-c1-eyeglasses_vincent-chase-vc-e13400-c1-eyeglasses_g_9665.jpg,https://www.lenskart.com/vincent-chase-vc-e13400-c1-eyeglasses.html,Black,Narrow,130 mm,1700,1700,Vincent Chase,4.65,88
201098,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/black-gold-full-rim-rectangle-vincent-chase-sleek-steel-vc-e14936-c2-eyeglasses_g_4578_02_08_2022.jpg,https://www.lenskart.com/vincent-chase-vc-e14936-c2-eyeglasses.html,Black,Medium,137 mm,1700,1700,Vincent Chase,4.95,20
204183,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/transparent-full-rim-round-lenskart-air-classic-la-e15018-c3-eyeglasses_g_8625_09_09_2022.jpg,https://www.lenskart.com/lenskart-air-la-e15018-c3-eyeglasses.html,Transparent,Narrow,133 mm,1700,1700,Lenskart Air,4.85,7
212879,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e16461-c1-eyeglasses_img_7123_05_12_2023.jpg,https://www.lenskart.com/vincent-chase-vc-e16461-c1-eyeglasses.html,Gold,Medium,135 mm,1700,1700,Vincent Chase,0.0,
215411,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-la-e16643-c2-eyeglasses_img_0343_09_01_2024.jpg,https://www.lenskart.com/lenskart-air-la-e16643-c2-eyeglasses.html,Blue,Medium,137 mm,1700,1700,Lenskart Air,0.0,
210633,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/gunmetal-full-rim-square-vincent-chase-sleek-steel-vc-e16038-c1-eyeglasses_g_6738_28_07_2023.jpg,https://www.lenskart.com/vincent-chase-vc-e16006-c1-eyeglasses.html,Gunmetal,Wide,138 mm,1700,1700,Vincent Chase,4.65,3
146511,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e13752-c1-eyeglasses_g_3313.jpg,https://www.lenskart.com/vincent-chase-vc-e13752-c1-eyeglasses.html,Black,Medium,136 mm,1700,1700,Vincent Chase,4.65,66
204179,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/grey-transparent-full-rim-square-lenskart-air-classic-la-e15017-c2-eyeglasses_g_8739_09_09_2022.jpg,https://www.lenskart.com/lenskart-air-la-e15017-c2-eyeglasses.html,Grey,Medium,135 mm,1700,1700,Lenskart Air,4.8,12
200563,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-la-e14835-c2-eyeglasses_g_2329_19_07_2022.jpg,https://www.lenskart.com/lenskart-air-la-e14835-c2-eyeglasses.html,Pink,Medium,135 mm,1700,1700,Lenskart Air,4.75,37
214471,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-s16614-c1-sunglasses_csvfile-1708507491477-img_5351.jpg,https://www.lenskart.com/vincent-chase-vc-s16614-c1-sunglasses.html,White,Wide,145 mm,2000,2000,Vincent Chase,0.0,
215419,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-la-e16647-c2-eyeglasses_img_0304_09_01_2024.jpg,https://www.lenskart.com/lenskart-air-la-e16647-c2-eyeglasses.html,Pink,Medium,134 mm,1700,1700,Lenskart Air,0.0,
150850,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/black-silver-grey-full-rim-rectangle-john-jacobs-tr-flex-jj-e14408-c2-eyeglasses_g_7215_04_25_23.jpg,https://www.lenskart.com/john-jacobs-jj-e14408-c2-eyeglasses.html,Black,Wide,141 mm,3500,3500,John Jacobs,4.75,9
149062,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/tortoise-gold-full-rim-cat-eye-vincent-chase-blend-edit-vc-e14107-c2-eyeglasses_vincent-chase-vc-e14107-c2-c2-eyeglasses_vincent-chase-vc-e14107-c2-c2-eyeglasses_g_8488_5july23.jpg,https://www.lenskart.com/vincent-chase-vc-e14107-c2-c2-eyeglasses.html,Pink,Medium,135 mm,1700,1700,Vincent Chase,4.85,26
207376,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/blue-full-rim-square-vincent-chase-sleek-steel-vc-e15481-c2-eyeglasses_g_1097_06_02_23.jpg,https://www.lenskart.com/vincent-chase-vc-e15481-c2-eyeglasses.html,Blue,Medium,136 mm,1700,1700,Vincent Chase,4.7,10
210142,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-full-rim-rectangle-lenskart-air-flex-la-e12852-c5-eyeglasses_csvfile-1692338823954-g_7593.jpg,https://www.lenskart.com/lenskart-air-la-e12852-c5-eyeglasses.html,Blue,Medium,135 mm,1700,1700,Lenskart Air,0.0,
201338,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-gunmetal-full-rim-cat-eye-lenskart-air-signia-la-e14198-c4-eyeglasses_g_4865_10_21_22.jpg,https://www.lenskart.com/lenskart-air-la-e14198-c4-eyeglasses.html,Blue,Medium,134 mm,1700,1700,Lenskart Air,4.75,39
213250,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/pink-mirror-gold-rimless-round-vincent-chase-fashion-essentials-vc-s16544-c2-sunglasses_img_0679_24_01_2024.jpg,https://www.lenskart.com/vincent-chase-vc-s16544-c2-sunglasses.html,Gold,Wide,141 mm,1500,1500,Vincent Chase,3.0,1
215407,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-la-e16641-c2-eyeglasses_img_0242_09_01_2024.jpg,https://www.lenskart.com/lenskart-air-la-e16641-c2-eyeglasses.html,Blue,Medium,136 mm,1700,1700,Lenskart Air,0.0,
137726,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/gunmetal--blue-full-rim-square-john-jacobs-supreme-steel-jj-e12977--c2-eyeglasses_john-jacobs-jj-e12977-c2-eyeglasses_john-jacobs-jj-e12977-c2-eyeglasses_j_9477_1_1_1_1_05_july23.jpg,https://www.lenskart.com/john-jacobs-jj-e12977-c2-eyeglasses.html,Gunmetal,Wide,139 mm,5000,5000,John Jacobs,4.45,52
209224,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e11801-c13-eyeglasses_g_2577_20_06_2023.jpg,https://www.lenskart.com/vincent-chase-vc-e11801-c13-eyeglasses.html,Black,Narrow,130 mm,1700,1700,Vincent Chase,5.0,1
146521,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e13757-c1-eyeglasses_g_8523.jpg,https://www.lenskart.com/vincent-chase-vc-e13757-c1-eyeglasses.html,Black,Medium,134 mm,1700,1700,Vincent Chase,4.35,51
209749,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/green-transparent-silver-black-green-full-rim-rectangle-lenskart-air-essentials-la-e15844-c3-eyeglasses_g_0295_25_05_2023.jpg,https://www.lenskart.com/lenskart-air-la-e15844-c3-eyeglasses.html,Green,Wide,138 mm,1700,1700,Lenskart Air,0.0,
209770,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/brown-green-transparent-full-rim-rectangle-lenskart-air-switch-la-e15850-c1-clip-on-eyeglasses_g_6549_22_08_2023.jpg,https://www.lenskart.com/lenskart-air-la-e15850-c1-eyeglasses.html,Green,Wide,139 mm,3000,3000,Lenskart Air,5.0,2
212878,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e16460-c2-eyeglasses_img_7152_05_12_2023.jpg,https://www.lenskart.com/vincent-chase-vc-e16460-c2-eyeglasses.html,Gold,Medium,137 mm,1700,1700,Vincent Chase,0.0,
215415,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-la-e16645-c2-eyeglasses_img_0224_09_01_2024.jpg,https://www.lenskart.com/lenskart-air-la-e16645-c2-eyeglasses.html,Blue,Extra Narrow,127 mm,1700,1700,Lenskart Air,0.0,
135646,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/black-rimless-square-john-jacobs-pro-titanium-jj-e12634-c1-eyeglasses_g_0955_2_jun2023.jpg,https://www.lenskart.com/john-jacobs-jj-e12634-c1-eyeglasses.html,Black,Wide,139 mm,5000,5000,John Jacobs,4.5,42
210629,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/blue-silver-full-rim-square-vincent-chase-sleek-steel-vc-e16002-c2-eyeglasses_g_3150_09_21_23.jpg,https://www.lenskart.com/vincent-chase-vc-e16002-c2-eyeglasses.html,Blue,Extra Wide,144 mm,1700,1700,Vincent Chase,0.0,
135933,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/Blue-Half-Rim-Cat-Eye-Vincent-Chase-SLEEK-STEEL-VC-E11860-C4-Eyeglasses_vincent-chase-vc-e12666-c2-eyeglasses_G_2141_1_10_02_2022.jpg,https://www.lenskart.com/vincent-chase-vc-e12666-c2-eyeglasses.html,Blue,Medium,134 mm,1700,1700,Vincent Chase,4.55,180
209772,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/brown-grey-transparent-full-rim-rectangle-lenskart-air-switch-la-e15850-c3-clip-on-eyeglasses_g_6596_22_08_2023.jpg,https://www.lenskart.com/lenskart-air-la-e15850-c3-eyeglasses.html,Grey,Wide,139 mm,3000,3000,Lenskart Air,0.0,
213247,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/brown-silver-rimless-round-vincent-chase-fashion-essentials-vc-s16543-c1-sunglasses_img_0804_24_01_2024.jpg,https://www.lenskart.com/vincent-chase-vc-s16543-c1-sunglasses.html,Silver,Medium,137 mm,1500,1500,Vincent Chase,0.0,
215417,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-la-e16646-c2-eyeglasses_img_0380_09_01_2024.jpg,https://www.lenskart.com/lenskart-air-la-e16646-c2-eyeglasses.html,Brown,Wide,139 mm,1700,1700,Lenskart Air,0.0,
147671,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/pink-gradient-rose-gold-full-rim-square-john-jacobs-jj-tints-jj-s12961--c3-sunglasses_john-jacobs-jj-s12961-c3-sunglasses_untitled-2_05_july23.jpg,https://www.lenskart.com/john-jacobs-jj-s12961-c3-sunglasses.html,Rose Gold,Wide,141 mm,5000,5000,John Jacobs,4.65,18
207781,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/black-full-rim-round-vincent-chase-hd-acetate-vc-e11259-c7-eyeglasses_g_2876_02_09_23.jpg,https://www.lenskart.com/vincent-chase-vc-e11259-c7-eyeglasses.html,Black,Narrow,130 mm,1700,1700,Vincent Chase,4.45,532
150574,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/Lenskart-Air-LA-E14360-C2-Eyeglasses_J_1845.jpg,https://www.lenskart.com/lenskart-air-la-e14360-c2-eyeglasses.html,Blue,Medium,136 mm,1700,1700,Lenskart Air,4.85,102
146846,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/e/lenskart-air-la-e12489-c2-eyeglasses_g_0840.jpg,https://www.lenskart.com/lenskar-air-la-e12489-c2-eyeglasses.html,Grey,Wide,141 mm,1700,1700,Lenskart Air,4.6,104
